origin,destination,airline,travel_date,quote_date,fare_class,base_fare,airline_surcharge,statutory_taxes,airport_charges,taxes_fees,total_fare
DEL,BLR,SA1,2026-10-10,2026-09-28,ECONOMY_FLEX,5452.06,793.03,2180.82,1486.93,4460.78,9912.84
DEL,BLR,SA1,2026-10-25,2026-09-28,ECONOMY_SAVER,3878.84,564.2,1551.54,1057.86,3173.6,7052.44
DEL,BLR,SA1,2026-10-25,2026-09-28,ECONOMY_FLEX,4805.59,699.0,1922.24,1310.61,3931.85,8737.44
DEL,BLR,SA1,2026-10-25,2026-09-28,PREMIUM_ECONOMY,8134.52,1183.2,3253.81,2218.51,6655.52,14790.04
DEL,BLR,SA1,2026-10-25,2026-09-28,BUSINESS,13908.57,2023.06,5563.43,3793.25,11379.74,25288.31
DEL,BLR,SA1,2026-10-29,2026-09-28,ECONOMY_SAVER,3235.21,470.58,1294.08,882.33,2646.99,5882.2
DEL,BLR,SA1,2026-10-29,2026-09-28,ECONOMY_FLEX,4062.31,590.88,1624.92,1107.91,3323.71,7386.02
DEL,BLR,SA1,2026-10-29,2026-09-28,BUSINESS,11639.9,1693.08,4655.96,3174.51,9523.55,21163.45
DEL,BLR,BW2,2026-09-29,2026-09-28,ECONOMY_SAVER,4848.88,705.29,1939.55,1322.42,3967.26,8816.14
DEL,BLR,BW2,2026-09-29,2026-09-28,ECONOMY_FLEX,6441.39,936.93,2576.56,1756.74,5270.23,11711.62
DEL,BLR,BW2,2026-09-29,2026-09-28,PREMIUM_ECONOMY,9777.7,1422.21,3911.08,2666.65,7999.94,17777.64
DEL,BLR,BW2,2026-09-29,2026-09-28,BUSINESS,18063.91,2627.48,7225.57,4926.52,14779.57,32843.48
DEL,BLR,BW2,2026-10-05,2026-09-28,ECONOMY_SAVER,3751.64,545.69,1500.66,1023.18,3069.53,6821.17
DEL,BLR,BW2,2026-10-05,2026-09-28,ECONOMY_FLEX,5185.72,754.29,2074.29,1414.29,4242.87,9428.59
DEL,BLR,BW2,2026-10-05,2026-09-28,PREMIUM_ECONOMY,8743.28,1271.75,3497.31,2384.53,7153.59,15896.87
DEL,BLR,BW2,2026-10-05,2026-09-28,BUSINESS,14818.82,2155.46,5927.53,4041.5,12124.49,26943.31
DEL,BLR,BW2,2026-10-09,2026-09-28,ECONOMY_SAVER,3910.16,568.75,1564.06,1066.41,3199.22,7109.38
DEL,BLR,BW2,2026-10-09,2026-09-28,ECONOMY_FLEX,5101.51,742.04,2040.6,1391.32,4173.96,9275.47
DEL,BLR,BW2,2026-10-18,2026-09-28,ECONOMY_SAVER,3772.36,548.71,1508.94,1028.82,3086.47,6858.83
DEL,BLR,BW2,2026-10-18,2026-09-28,ECONOMY_FLEX,4767.54,693.46,1907.02,1300.23,3900.71,8668.25
DEL,BLR,BW2,2026-10-18,2026-09-28,PREMIUM_ECONOMY,7642.5,1111.64,3057.0,2084.31,6252.95,13895.45
DEL,BLR,BW2,2026-10-18,2026-09-28,BUSINESS,13778.01,2004.07,5511.2,3757.65,11272.92,25050.93
DEL,BLR,BW2,2026-11-02,2026-09-28,ECONOMY_SAVER,2833.06,412.08,1133.22,772.66,2317.96,5151.02
DEL,BLR,BW2,2026-11-02,2026-09-28,ECONOMY_FLEX,3541.6,515.14,1416.64,965.89,2897.67,6439.27
DEL,BLR,BW2,2026-11-02,2026-09-28,PREMIUM_ECONOMY,5845.54,850.26,2338.22,1594.23,4782.71,10628.25
DEL,BLR,NS3,2026-09-29,2026-09-28,ECONOMY_SAVER,5730.1,833.47,2292.04,1562.75,4688.26,10418.36
DEL,BLR,NS3,2026-09-29,2026-09-28,ECONOMY_FLEX,8203.9,1193.29,3281.56,2237.43,6712.28,14916.18
DEL,BLR,NS3,2026-09-29,2026-09-28,PREMIUM_ECONOMY,11513.25,1674.65,4605.3,3139.98,9419.93,20933.18
DEL,BLR,NS3,2026-10-05,2026-09-28,ECONOMY_SAVER,4761.96,692.65,1904.78,1298.72,3896.15,8658.11
DEL,BLR,NS3,2026-10-05,2026-09-28,ECONOMY_FLEX,6575.28,956.4,2630.11,1793.26,5379.77,11955.05
DEL,BLR,NS3,2026-10-11,2026-09-28,ECONOMY_SAVER,4413.18,641.92,1765.27,1203.6,3610.79,8023.97
DEL,BLR,NS3,2026-10-11,2026-09-28,ECONOMY_FLEX,5973.29,868.84,2389.32,1629.08,4887.24,10860.53
DEL,BLR,NS3,2026-10-14,2026-09-28,ECONOMY_SAVER,4019.03,584.59,1607.61,1096.09,3288.29,7307.32
DEL,BLR,NS3,2026-10-14,2026-09-28,ECONOMY_FLEX,5695.24,828.4,2278.1,1553.24,4659.74,10354.98
DEL,BLR,NS3,2026-10-14,2026-09-28,PREMIUM_ECONOMY,8442.65,1228.02,3377.06,2302.55,6907.63,15350.28
DEL,BLR,NS3,2026-11-04,2026-09-28,ECONOMY_SAVER,3488.93,507.48,1395.57,951.53,2854.58,6343.51
DEL,BLR,NS3,2026-11-04,2026-09-28,ECONOMY_FLEX,4407.24,641.05,1762.9,1201.97,3605.92,8013.16
DEL,BLR,NS3,2026-11-04,2026-09-28,BUSINESS,12048.82,1752.56,4819.53,3286.03,9858.12,21906.94
DEL,BLR,CE9,2026-09-30,2026-09-28,ECONOMY_SAVER,4422.53,643.28,1769.01,1206.15,3618.44,8040.97
DEL,BLR,CE9,2026-09-30,2026-09-28,ECONOMY_FLEX,5794.78,842.88,2317.91,1580.39,4741.18,10535.96
DEL,BLR,CE9,2026-09-30,2026-09-28,PREMIUM_ECONOMY,9387.11,1365.4,3754.84,2560.12,7680.36,17067.47
DEL,BLR,CE9,2026-09-30,2026-09-28,BUSINESS,15446.11,2246.71,6178.44,4212.57,12637.72,28083.83
DEL,BLR,CE9,2026-10-05,2026-09-28,ECONOMY_SAVER,3527.08,513.03,1410.83,961.94,2885.8,6412.88
DEL,BLR,CE9,2026-10-05,2026-09-28,ECONOMY_FLEX,5260.72,765.2,2104.29,1434.74,4304.23,9564.95
DEL,BLR,CE9,2026-10-05,2026-09-28,BUSINESS,13719.73,1995.6,5487.89,3741.74,11225.23,24944.96
DEL,BLR,CE9,2026-10-09,2026-09-28,ECONOMY_SAVER,3622.58,526.92,1449.03,987.98,2963.93,6586.51
DEL,BLR,CE9,2026-10-09,2026-09-28,ECONOMY_FLEX,5186.32,754.37,2074.53,1414.45,4243.35,9429.67
DEL,BLR,CE9,2026-10-09,2026-09-28,PREMIUM_ECONOMY,7972.34,1159.61,3188.94,2174.27,6522.82,14495.16
DEL,BLR,CE9,2026-10-09,2026-09-28,BUSINESS,13682.33,1990.16,5472.93,3731.55,11194.64,24876.97
DEL,BLR,CE9,2026-10-13,2026-09-28,ECONOMY_SAVER,3166.49,460.58,1266.6,863.58,2590.76,5757.25
DEL,BLR,CE9,2026-10-13,2026-09-28,ECONOMY_FLEX,4287.05,623.57,1714.82,1169.2,3507.59,7794.64
DEL,BLR,CE9,2026-10-13,2026-09-28,BUSINESS,11579.22,1684.25,4631.69,3157.97,9473.91,21053.13
DEL,BLR,CE9,2026-11-11,2026-09-28,ECONOMY_SAVER,2570.5,373.89,1028.2,701.05,2103.14,4673.64
DEL,BLR,CE9,2026-11-11,2026-09-28,ECONOMY_FLEX,3309.71,481.41,1323.88,902.65,2707.94,6017.65
BLR,DEL,SA1,2026-09-30,2026-09-28,ECONOMY_SAVER,4739.26,689.35,1895.7,1292.53,3877.58,8616.84
BLR,DEL,SA1,2026-09-30,2026-09-28,ECONOMY_FLEX,6873.87,999.84,2749.55,1874.69,5624.08,12497.95
BLR,DEL,SA1,2026-09-30,2026-09-28,PREMIUM_ECONOMY,9718.34,1413.58,3887.34,2650.45,7951.37,17669.71
BLR,DEL,SA1,2026-10-05,2026-09-28,ECONOMY_SAVER,4376.61,636.6,1750.64,1193.62,3580.86,7957.47
BLR,DEL,SA1,2026-10-05,2026-09-28,ECONOMY_FLEX,6066.81,882.44,2426.72,1654.59,4963.75,11030.56
BLR,DEL,SA1,2026-10-05,2026-09-28,PREMIUM_ECONOMY,8696.56,1264.95,3478.62,2371.79,7115.36,15811.92
BLR,DEL,SA1,2026-10-07,2026-09-28,ECONOMY_SAVER,3865.6,562.27,1546.24,1054.26,3162.77,7028.37
BLR,DEL,SA1,2026-10-07,2026-09-28,ECONOMY_FLEX,5570.16,810.21,2228.07,1519.13,4557.41,10127.57
BLR,DEL,SA1,2026-10-23,2026-09-28,ECONOMY_SAVER,3650.48,530.98,1460.19,995.59,2986.76,6637.24
BLR,DEL,SA1,2026-10-23,2026-09-28,ECONOMY_FLEX,4787.43,696.35,1914.97,1305.67,3916.99,8704.42
BLR,DEL,SA1,2026-10-23,2026-09-28,PREMIUM_ECONOMY,8244.35,1199.18,3297.74,2248.46,6745.38,14989.73
BLR,DEL,SA1,2026-11-25,2026-09-28,ECONOMY_SAVER,2828.6,411.43,1131.44,771.43,2314.3,5142.9
BLR,DEL,SA1,2026-11-25,2026-09-28,ECONOMY_FLEX,3720.3,541.14,1488.12,1014.63,3043.89,6764.19
BLR,DEL,SA1,2026-11-25,2026-09-28,PREMIUM_ECONOMY,5782.38,841.07,2312.95,1577.02,4731.04,10513.42
BLR,DEL,SA1,2026-11-25,2026-09-28,BUSINESS,10077.81,1465.86,4031.12,2748.5,8245.48,18323.29
BLR,DEL,BW2,2026-09-28,2026-09-28,ECONOMY_SAVER,4935.39,717.88,1974.16,1346.01,4038.05,8973.44
BLR,DEL,BW2,2026-09-28,2026-09-28,ECONOMY_FLEX,6515.71,947.74,2606.28,1777.02,5331.04,11846.75
BLR,DEL,BW2,2026-09-28,2026-09-28,PREMIUM_ECONOMY,10453.44,1520.5,4181.38,2850.93,8552.81,19006.25
BLR,DEL,BW2,2026-09-28,2026-09-28,BUSINESS,17634.2,2564.97,7053.68,4809.33,14427.98,32062.18
BLR,DEL,BW2,2026-10-03,2026-09-28,ECONOMY_SAVER,4054.79,589.79,1621.91,1105.85,3317.55,7372.34
BLR,DEL,BW2,2026-10-03,2026-09-28,ECONOMY_FLEX,5539.35,805.72,2215.74,1510.74,4532.2,10071.55
BLR,DEL,BW2,2026-10-03,2026-09-28,PREMIUM_ECONOMY,8863.03,1289.17,3545.21,2417.19,7251.57,16114.6
BLR,DEL,BW2,2026-10-11,2026-09-28,ECONOMY_SAVER,3831.97,557.38,1532.79,1045.07,3135.24,6967.21
BLR,DEL,BW2,2026-10-11,2026-09-28,ECONOMY_FLEX,4750.46,690.98,1900.18,1295.58,3886.74,8637.2
BLR,DEL,BW2,2026-10-11,2026-09-28,BUSINESS,13837.43,2012.72,5534.97,3773.84,11321.53,25158.96
BLR,DEL,BW2,2026-10-26,2026-09-28,ECONOMY_SAVER,3366.14,489.62,1346.45,918.04,2754.11,6120.25
BLR,DEL,BW2,2026-10-26,2026-09-28,ECONOMY_FLEX,4350.66,632.82,1740.26,1186.55,3559.63,7910.29
BLR,DEL,BW2,2026-10-26,2026-09-28,PREMIUM_ECONOMY,6644.53,966.48,2657.81,1812.15,5436.44,12080.97
BLR,DEL,BW2,2026-11-17,2026-09-28,ECONOMY_SAVER,2498.93,363.48,999.57,681.52,2044.57,4543.5
BLR,DEL,BW2,2026-11-17,2026-09-28,ECONOMY_FLEX,3649.0,530.76,1459.6,995.18,2985.54,6634.54
BLR,DEL,BW2,2026-11-17,2026-09-28,BUSINESS,10013.75,1456.55,4005.5,2731.02,8193.07,18206.82
BLR,DEL,NS3,2026-10-01,2026-09-28,ECONOMY_SAVER,5178.43,753.23,2071.37,1412.29,4236.89,9415.32
BLR,DEL,NS3,2026-10-01,2026-09-28,ECONOMY_FLEX,7380.91,1073.59,2952.36,2012.97,6038.92,13419.83
BLR,DEL,NS3,2026-10-04,2026-09-28,ECONOMY_SAVER,5439.74,791.23,2175.89,1483.57,4450.69,9890.43
BLR,DEL,NS3,2026-10-04,2026-09-28,ECONOMY_FLEX,7184.36,1045.0,2873.74,1959.37,5878.11,13062.47
BLR,DEL,NS3,2026-10-04,2026-09-28,PREMIUM_ECONOMY,11051.94,1607.56,4420.78,3014.16,9042.5,20094.44
BLR,DEL,NS3,2026-10-04,2026-09-28,BUSINESS,21069.11,3064.6,8427.64,5746.12,17238.36,38307.47
BLR,DEL,NS3,2026-10-12,2026-09-28,ECONOMY_SAVER,4009.29,583.17,1603.71,1093.44,3280.32,7289.61
BLR,DEL,NS3,2026-10-12,2026-09-28,ECONOMY_FLEX,5645.54,821.17,2258.22,1539.69,4619.08,10264.62
BLR,DEL,NS3,2026-10-12,2026-09-28,PREMIUM_ECONOMY,8578.98,1247.85,3431.59,2339.73,7019.17,15598.15
BLR,DEL,NS3,2026-10-19,2026-09-28,ECONOMY_SAVER,4150.95,603.77,1660.38,1132.08,3396.23,7547.18
BLR,DEL,NS3,2026-10-19,2026-09-28,ECONOMY_FLEX,6095.11,886.56,2438.04,1662.31,4986.91,11082.02
BLR,DEL,NS3,2026-10-19,2026-09-28,BUSINESS,17361.98,2525.38,6944.79,4735.08,14205.25,31567.23
BLR,DEL,NS3,2026-11-19,2026-09-28,ECONOMY_SAVER,3058.3,444.84,1223.32,834.08,2502.24,5560.54
BLR,DEL,NS3,2026-11-19,2026-09-28,ECONOMY_FLEX,4334.13,630.42,1733.65,1182.03,3546.1,7880.23
BLR,DEL,NS3,2026-11-19,2026-09-28,PREMIUM_ECONOMY,6257.95,910.25,2503.18,1706.71,5120.14,11378.09
BOM,BLR,BW2,2026-09-30,2026-09-28,ECONOMY_SAVER,2886.8,419.9,1154.72,787.31,2361.93,5248.73
BOM,BLR,BW2,2026-09-30,2026-09-28,ECONOMY_FLEX,4011.14,583.44,1604.46,1093.95,3281.85,7292.99
BOM,BLR,BW2,2026-09-30,2026-09-28,PREMIUM_ECONOMY,6333.09,921.18,2533.23,1727.2,5181.61,11514.7
BOM,BLR,BW2,2026-10-03,2026-09-28,ECONOMY_SAVER,2924.98,425.45,1169.99,797.72,2393.16,5318.14
BOM,BLR,BW2,2026-10-03,2026-09-28,ECONOMY_FLEX,3700.8,538.3,1480.32,1009.3,3027.92,6728.72
BOM,BLR,BW2,2026-10-03,2026-09-28,PREMIUM_ECONOMY,5942.55,864.37,2377.02,1620.7,4862.09,10804.64
BOM,BLR,BW2,2026-10-12,2026-09-28,ECONOMY_SAVER,2346.57,341.32,938.63,639.97,1919.92,4266.49
BOM,BLR,BW2,2026-10-12,2026-09-28,ECONOMY_FLEX,3141.09,456.89,1256.44,856.66,2569.99,5711.08
BOM,BLR,BW2,2026-10-12,2026-09-28,PREMIUM_ECONOMY,4962.78,721.86,1985.11,1353.48,4060.45,9023.23
BOM,BLR,BW2,2026-10-15,2026-09-28,ECONOMY_SAVER,2144.31,311.9,857.73,584.81,1754.44,3898.75
BOM,BLR,BW2,2026-10-15,2026-09-28,ECONOMY_FLEX,2818.68,409.99,1127.47,768.74,2306.2,5124.88
BOM,BLR,BW2,2026-10-15,2026-09-28,PREMIUM_ECONOMY,4523.15,657.91,1809.26,1233.58,3700.75,8223.9
BOM,BLR,BW2,2026-11-06,2026-09-28,ECONOMY_SAVER,1951.42,283.84,780.57,532.2,1596.61,3548.03
BOM,BLR,BW2,2026-11-06,2026-09-28,ECONOMY_FLEX,2653.83,386.01,1061.53,723.78,2171.32,4825.15
BOM,BLR,BW2,2026-11-06,2026-09-28,PREMIUM_ECONOMY,4076.7,592.97,1630.68,1111.83,3335.48,7412.18
BOM,BLR,NS3,2026-09-29,2026-09-28,ECONOMY_SAVER,3700.46,538.25,1480.18,1009.22,3027.65,6728.11
BOM,BLR,NS3,2026-09-29,2026-09-28,ECONOMY_FLEX,4889.81,711.24,1955.92,1333.59,4000.75,8890.56
BOM,BLR,NS3,2026-09-29,2026-09-28,PREMIUM_ECONOMY,7808.89,1135.84,3123.56,2129.69,6389.09,14197.98
BOM,BLR,NS3,2026-09-29,2026-09-28,BUSINESS,14984.16,2179.51,5993.66,4086.6,12259.77,27243.93
BOM,BLR,NS3,2026-10-04,2026-09-28,ECONOMY_SAVER,3519.18,511.88,1407.67,959.78,2879.33,6398.51
BOM,BLR,NS3,2026-10-04,2026-09-28,ECONOMY_FLEX,5079.03,738.77,2031.61,1385.19,4155.57,9234.6
BOM,BLR,NS3,2026-10-11,2026-09-28,ECONOMY_SAVER,2978.76,433.27,1191.5,812.4,2437.17,5415.93
BOM,BLR,NS3,2026-10-11,2026-09-28,ECONOMY_FLEX,4088.19,594.65,1635.28,1114.95,3344.88,7433.07
BOM,BLR,NS3,2026-10-11,2026-09-28,PREMIUM_ECONOMY,6377.64,927.66,2551.05,1739.35,5218.06,11595.7
BOM,BLR,NS3,2026-10-18,2026-09-28,ECONOMY_SAVER,3004.0,436.95,1201.6,819.27,2457.82,5461.82
BOM,BLR,NS3,2026-10-18,2026-09-28,ECONOMY_FLEX,3852.92,560.42,1541.17,1050.79,3152.38,7005.3
BOM,BLR,NS3,2026-10-30,2026-09-28,ECONOMY_SAVER,2386.66,347.15,954.67,650.91,1952.73,4339.39
BOM,BLR,NS3,2026-10-30,2026-09-28,ECONOMY_FLEX,3372.5,490.55,1349.0,919.77,2759.32,6131.82
BOM,BLR,CE9,2026-09-28,2026-09-28,ECONOMY_SAVER,3187.6,463.65,1275.04,869.34,2608.03,5795.63
BOM,BLR,CE9,2026-09-28,2026-09-28,ECONOMY_FLEX,4013.12,583.73,1605.25,1094.48,3283.46,7296.58
BOM,BLR,CE9,2026-09-28,2026-09-28,PREMIUM_ECONOMY,6384.22,928.61,2553.69,1741.16,5223.46,11607.68
BOM,BLR,CE9,2026-09-28,2026-09-28,BUSINESS,11634.23,1692.25,4653.69,3172.97,9518.91,21153.14
BOM,BLR,CE9,2026-10-02,2026-09-28,ECONOMY_SAVER,2970.43,432.06,1188.17,810.13,2430.36,5400.79
BOM,BLR,CE9,2026-10-02,2026-09-28,ECONOMY_FLEX,3710.51,539.71,1484.2,1011.96,3035.87,6746.38
BOM,BLR,CE9,2026-10-02,2026-09-28,PREMIUM_ECONOMY,6161.61,896.23,2464.64,1680.44,5041.31,11202.92
BOM,BLR,CE9,2026-10-07,2026-09-28,ECONOMY_SAVER,2428.2,353.19,971.28,662.24,1986.71,4414.91
BOM,BLR,CE9,2026-10-07,2026-09-28,ECONOMY_FLEX,3147.4,457.8,1258.96,858.38,2575.14,5722.54
BOM,BLR,CE9,2026-10-13,2026-09-28,ECONOMY_SAVER,2114.01,307.49,845.61,576.55,1729.65,3843.66
BOM,BLR,CE9,2026-10-13,2026-09-28,ECONOMY_FLEX,2987.47,434.54,1194.99,814.77,2444.3,5431.77
BOM,BLR,CE9,2026-11-17,2026-09-28,ECONOMY_SAVER,1556.05,226.34,622.42,424.38,1273.14,2829.19
BOM,BLR,CE9,2026-11-17,2026-09-28,ECONOMY_FLEX,2234.4,325.0,893.76,609.38,1828.14,4062.54
BOM,BLR,CE9,2026-11-17,2026-09-28,PREMIUM_ECONOMY,3602.26,523.97,1440.91,982.43,2947.31,6549.57
BLR,BOM,SA1,2026-09-29,2026-09-28,ECONOMY_SAVER,3570.08,519.28,1428.03,973.66,2920.97,6491.05
BLR,BOM,SA1,2026-09-29,2026-09-28,ECONOMY_FLEX,4641.08,675.07,1856.43,1265.75,3797.25,8438.33
BLR,BOM,SA1,2026-10-02,2026-09-28,ECONOMY_SAVER,3343.1,486.27,1337.24,911.76,2735.27,6078.37
BLR,BOM,SA1,2026-10-02,2026-09-28,ECONOMY_FLEX,4751.14,691.08,1900.46,1295.76,3887.3,8638.44
BLR,BOM,SA1,2026-10-11,2026-09-28,ECONOMY_SAVER,2893.65,420.89,1157.46,789.18,2367.53,5261.18
BLR,BOM,SA1,2026-10-11,2026-09-28,ECONOMY_FLEX,3938.92,572.93,1575.57,1074.25,3222.75,7161.67
BLR,BOM,SA1,2026-10-11,2026-09-28,BUSINESS,10246.46,1490.39,4098.58,2794.49,8383.46,18629.92
BLR,BOM,SA1,2026-10-14,2026-09-28,ECONOMY_SAVER,2398.12,348.82,959.25,654.03,1962.1,4360.22
BLR,BOM,SA1,2026-10-14,2026-09-28,ECONOMY_FLEX,3255.74,473.56,1302.29,887.93,2663.78,5919.52
BLR,BOM,SA1,2026-10-14,2026-09-28,PREMIUM_ECONOMY,5478.28,796.84,2191.31,1494.08,4482.23,9960.51
BLR,BOM,SA1,2026-11-18,2026-09-28,ECONOMY_SAVER,1922.2,279.59,768.88,524.24,1572.71,3494.91
BLR,BOM,SA1,2026-11-18,2026-09-28,ECONOMY_FLEX,2568.91,373.66,1027.56,700.61,2101.83,4670.74
BLR,BOM,SA1,2026-11-18,2026-09-28,PREMIUM_ECONOMY,4242.12,617.04,1696.85,1156.94,3470.83,7712.95
BLR,BOM,BW2,2026-09-28,2026-09-28,ECONOMY_SAVER,3470.04,504.73,1388.02,946.38,2839.13,6309.17
BLR,BOM,BW2,2026-09-28,2026-09-28,ECONOMY_FLEX,4298.87,625.29,1719.55,1172.42,3517.26,7816.13
BLR,BOM,BW2,2026-09-28,2026-09-28,BUSINESS,12126.39,1763.84,4850.56,3307.2,9921.6,22047.99
BLR,BOM,BW2,2026-10-05,2026-09-28,ECONOMY_SAVER,2777.1,403.94,1110.84,757.39,2272.17,5049.27
BLR,BOM,BW2,2026-10-05,2026-09-28,ECONOMY_FLEX,3572.94,519.7,1429.17,974.44,2923.31,6496.25
BLR,BOM,BW2,2026-10-05,2026-09-28,PREMIUM_ECONOMY,5781.91,841.0,2312.76,1576.89,4730.65,10512.56
BLR,BOM,BW2,2026-10-07,2026-09-28,ECONOMY_SAVER,2536.86,369.0,1014.75,691.87,2075.62,4612.48
BLR,BOM,BW2,2026-10-07,2026-09-28,ECONOMY_FLEX,3469.05,504.59,1387.62,946.1,2838.31,6307.36
BLR,BOM,BW2,2026-10-07,2026-09-28,PREMIUM_ECONOMY,5287.21,769.05,2114.88,1441.96,4325.89,9613.1
BLR,BOM,BW2,2026-10-07,2026-09-28,BUSINESS,10136.23,1474.36,4054.49,2764.42,8293.27,18429.5
BLR,BOM,BW2,2026-10-25,2026-09-28,ECONOMY_SAVER,2423.55,352.52,969.42,660.96,1982.9,4406.45
BLR,BOM,BW2,2026-10-25,2026-09-28,ECONOMY_FLEX,3248.05,472.44,1299.22,885.84,2657.5,5905.55
BLR,BOM,BW2,2026-10-25,2026-09-28,PREMIUM_ECONOMY,5032.84,732.05,2013.13,1372.59,4117.77,9150.61
BLR,BOM,BW2,2026-10-25,2026-09-28,BUSINESS,8631.9,1255.55,3452.76,2354.16,7062.47,15694.37
BLR,BOM,BW2,2026-11-16,2026-09-28,ECONOMY_SAVER,1732.76,252.04,693.1,472.57,1417.71,3150.47
BLR,BOM,BW2,2026-11-16,2026-09-28,ECONOMY_FLEX,2512.14,365.4,1004.86,685.13,2055.39,4567.53
BLR,BOM,BW2,2026-11-16,2026-09-28,PREMIUM_ECONOMY,3623.47,527.05,1449.39,988.22,2964.66,6588.13
BLR,BOM,BW2,2026-11-16,2026-09-28,BUSINESS,6920.41,1006.6,2768.16,1887.39,5662.15,12582.56
BLR,BOM,NS3,2026-09-29,2026-09-28,ECONOMY_SAVER,3930.52,571.71,1572.21,1071.96,3215.88,7146.4
BLR,BOM,NS3,2026-09-29,2026-09-28,ECONOMY_FLEX,5383.74,783.09,2153.5,1468.29,4404.88,9788.62
BLR,BOM,NS3,2026-09-29,2026-09-28,BUSINESS,15751.18,2291.08,6300.47,4295.77,12887.32,28638.5
BLR,BOM,NS3,2026-10-02,2026-09-28,ECONOMY_SAVER,4018.67,584.53,1607.47,1096.01,3288.01,7306.68
BLR,BOM,NS3,2026-10-02,2026-09-28,ECONOMY_FLEX,4976.24,723.82,1990.5,1357.15,4071.47,9047.71
BLR,BOM,NS3,2026-10-02,2026-09-28,PREMIUM_ECONOMY,8308.0,1208.44,3323.2,2265.82,6797.46,15105.46
BLR,BOM,NS3,2026-10-11,2026-09-28,ECONOMY_SAVER,3262.22,474.5,1304.89,889.69,2669.08,5931.3
BLR,BOM,NS3,2026-10-11,2026-09-28,ECONOMY_FLEX,4439.56,645.75,1775.82,1210.8,3632.37,8071.93
BLR,BOM,NS3,2026-10-11,2026-09-28,PREMIUM_ECONOMY,6318.06,918.99,2527.23,1723.11,5169.33,11487.39
BLR,BOM,NS3,2026-10-11,2026-09-28,BUSINESS,12419.96,1806.54,4967.98,3387.26,10161.78,22581.74
BLR,BOM,NS3,2026-10-14,2026-09-28,ECONOMY_SAVER,2614.87,380.34,1045.95,713.14,2139.43,4754.3
BLR,BOM,NS3,2026-10-14,2026-09-28,ECONOMY_FLEX,3933.13,572.09,1573.25,1072.68,3218.02,7151.15
BLR,BOM,NS3,2026-10-14,2026-09-28,PREMIUM_ECONOMY,5921.27,861.28,2368.51,1614.88,4844.67,10765.94
BLR,BOM,NS3,2026-11-14,2026-09-28,ECONOMY_SAVER,2132.43,310.17,852.97,581.57,1744.71,3877.14
BLR,BOM,NS3,2026-11-14,2026-09-28,ECONOMY_FLEX,2822.91,410.6,1129.16,769.89,2309.65,5132.56
BLR,BOM,NS3,2026-11-14,2026-09-28,PREMIUM_ECONOMY,4507.91,655.7,1803.16,1229.43,3688.29,8196.2
BLR,BOM,NS3,2026-11-14,2026-09-28,BUSINESS,8662.78,1260.04,3465.11,2362.57,7087.72,15750.5
BLR,BOM,CE9,2026-09-30,2026-09-28,ECONOMY_SAVER,2955.86,429.94,1182.34,806.15,2418.43,5374.29
BLR,BOM,CE9,2026-09-30,2026-09-28,ECONOMY_FLEX,3970.31,577.5,1588.12,1082.81,3248.43,7218.74
BLR,BOM,CE9,2026-09-30,2026-09-28,PREMIUM_ECONOMY,5888.56,856.52,2355.43,1605.97,4817.92,10706.48
BLR,BOM,CE9,2026-10-04,2026-09-28,ECONOMY_SAVER,2957.93,430.24,1183.17,806.71,2420.12,5378.05
BLR,BOM,CE9,2026-10-04,2026-09-28,ECONOMY_FLEX,3962.25,576.33,1584.9,1080.61,3241.84,7204.09
BLR,BOM,CE9,2026-10-04,2026-09-28,PREMIUM_ECONOMY,5725.01,832.73,2290.0,1561.37,4684.1,10409.11
BLR,BOM,CE9,2026-10-04,2026-09-28,BUSINESS,11225.69,1632.83,4490.27,3061.55,9184.65,20410.34
BLR,BOM,CE9,2026-10-12,2026-09-28,ECONOMY_SAVER,2173.15,316.1,869.26,592.68,1778.04,3951.19
BLR,BOM,CE9,2026-10-12,2026-09-28,ECONOMY_FLEX,2798.51,407.06,1119.4,763.23,2289.69,5088.2
BLR,BOM,CE9,2026-10-12,2026-09-28,PREMIUM_ECONOMY,4383.46,637.59,1753.38,1195.49,3586.46,7969.92
BLR,BOM,CE9,2026-10-12,2026-09-28,BUSINESS,7929.78,1153.42,3171.91,2162.67,6488.0,14417.78
BLR,BOM,CE9,2026-10-25,2026-09-28,ECONOMY_SAVER,2110.87,307.04,844.35,575.69,1727.08,3837.95
BLR,BOM,CE9,2026-10-25,2026-09-28,ECONOMY_FLEX,3127.98,454.98,1251.19,853.09,2559.26,5687.24
BLR,BOM,CE9,2026-10-25,2026-09-28,PREMIUM_ECONOMY,4762.83,692.78,1905.13,1298.95,3896.86,8659.69
BLR,BOM,CE9,2026-10-25,2026-09-28,BUSINESS,8890.4,1293.15,3556.16,2424.66,7273.97,16164.37
BLR,BOM,CE9,2026-11-18,2026-09-28,ECONOMY_SAVER,1785.98,259.78,714.39,487.08,1461.25,3247.23
BLR,BOM,CE9,2026-11-18,2026-09-28,ECONOMY_FLEX,2356.48,342.76,942.59,642.67,1928.02,4284.5
DEL,CCU,BW2,2026-10-01,2026-09-28,ECONOMY_SAVER,4137.56,601.83,1655.02,1128.43,3385.28,7522.84
DEL,CCU,BW2,2026-10-01,2026-09-28,ECONOMY_FLEX,5981.85,870.09,2392.74,1631.41,4894.24,10876.09
